Astar Materyali,Ayakkabi Tabani,Baglama Sekli,Bilek Stili,Boy / Olcu,Deri Kalitesi,Desen,Dis Materyal,Ek Ozellik,Kalip,Koleksiyon,Kullanim Alani,Kumas Tipi,Okula Donus,Renk,Saya Materyali,Spor Bransi,Spor Turu,Taban,Taban Materyali,Taban Tipi,Topuk Tipi,Zemin,Cesit,Civi Tipi,Izolasyon,Ic Taban Materyali,price
0,0,2,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1590 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2969 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1230 
0,0,3,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4590 
0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1509 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,3499 
3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3799 
0,0,1,0,0,0,16,0,0,0,0,4,0,0,13,2,4,0,0,0,0,0,0,0,0,0,1,29990 
1,0,1,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,219 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,11990 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2779 
3,0,6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1701 
2,0,0,0,0,0,1,2,0,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,2,2990 
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,1,0,1,2490 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,399 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2177 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,878 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1760 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3990 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2890 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1156 
0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2384 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3499 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1464 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3999 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,499 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6222 
0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,9990 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3995 
2,0,1,0,0,0,0,0,0,0,0,4,0,0,4,2,4,0,0,3,0,0,0,1,0,0,2,216 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,719 
3,0,2,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,3,4994 
0,0,2,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1742 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2558 
2,2,1,0,0,0,0,2,0,0,0,5,2,0,1,2,5,0,0,2,0,1,0,0,0,0,2,11090 
2,0,1,0,0,0,0,4,2,0,0,1,0,0,2,2,0,0,0,1,1,1,0,0,0,0,1,1290 
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1409 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3590 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5995 
0,0,2,0,2,0,0,3,0,1,0,3,0,0,5,0,0,1,2,0,0,3,0,0,0,0,0,9879 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2849 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3749 
3,0,2,0,0,0,0,0,8,0,5,1,0,0,1,2,0,0,0,4,0,0,0,0,0,0,1,1257 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,449 
3,0,1,0,0,2,5,0,1,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,3,3990 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4999 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10649 
2,0,1,0,0,0,0,2,0,0,0,3,0,0,1,2,0,0,0,5,1,0,0,0,0,0,2,2949 
2,0,1,0,0,0,1,2,0,0,0,3,2,0,1,2,0,0,0,2,1,1,0,0,0,0,0,3490 
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3890 
1,0,1,0,0,1,3,2,1,0,6,1,0,1,2,2,0,0,0,1,2,1,0,0,0,0,1,3990 
0,0,1,0,0,0,4,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2395 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3599 
0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5816 
1,0,2,0,0,1,1,0,7,0,7,0,3,0,2,1,0,0,1,2,0,1,0,0,0,0,1,1519 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,499 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,359 
2,0,1,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2138 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4995 
0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,299 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,8375 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2890 
0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2823 
0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,949 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3499 
2,0,1,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2138 
2,0,1,0,0,0,0,2,0,0,0,3,0,0,1,2,0,0,0,5,1,0,0,0,0,0,2,2949 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4995 
0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,299 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,8375 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2890 
0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2823 
0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,949 
1,0,1,0,0,0,11,4,4,0,8,3,2,1,4,1,0,0,0,1,2,4,0,0,0,0,1,3999 
0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,2649 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2849 
0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1689 
2,0,0,0,0,0,1,2,0,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,2,2990 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,879 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2398 
1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,1,1399 
1,0,1,0,0,0,0,2,0,0,0,1,0,0,2,2,0,0,0,3,2,1,0,0,0,0,1,4539 
3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,9344 
1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,1972 
2,0,1,0,0,0,2,0,1,0,0,0,1,0,10,2,0,0,0,1,4,2,0,0,0,0,2,2196 
1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,4238 
0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5990 
1,0,1,0,0,3,0,4,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,179 
0,0,1,0,0,0,1,2,0,0,0,1,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,5699 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,114 
1,0,1,0,0,0,2,0,1,0,0,1,1,0,4,1,0,0,0,5,0,1,0,0,0,0,1,469 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,929 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4549 
1,0,1,0,2,3,1,2,0,2,0,3,0,0,1,1,0,0,0,4,0,3,0,0,0,0,1,1009 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2890 
0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,2,2990 
3,0,1,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,3,4994 
0,0,1,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2490 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4130 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,569 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5999 
0,2,1,1,0,0,0,2,0,0,0,6,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,389 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1062 
0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,203 
1,0,1,0,1,0,2,0,1,0,0,1,2,0,3,1,0,0,0,2,0,1,0,0,0,0,1,449 
0,0,2,0,0,0,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,1449 
0,0,1,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7645 
1,0,1,0,0,0,0,2,0,0,0,1,0,0,2,2,0,0,0,3,2,1,0,0,0,0,1,4539 
0,0,1,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,489 
0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3799 
1,0,1,0,0,1,3,2,1,0,6,1,0,1,2,2,0,0,0,1,2,1,0,0,0,0,1,3990 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,11990 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2649 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,14,0,0,0,0,0,1,1,0,0,0,0,0,9690 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3990 
2,0,1,0,0,0,1,0,0,0,0,1,1,0,3,2,0,0,0,0,1,1,0,0,0,0,2,2075 
1,0,1,0,0,0,0,2,1,0,0,1,0,1,2,1,0,0,0,3,2,2,0,0,0,0,1,4590 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3149 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1899 
2,0,1,0,0,0,4,2,0,0,0,1,1,0,2,2,0,0,0,0,2,1,0,0,0,0,2,4195 
0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2599 
3,0,1,0,2,2,1,3,2,1,5,3,0,0,1,3,0,0,2,2,0,3,0,0,0,0,1,399 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,649 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14017 
0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3499 
1,0,2,0,0,1,1,0,7,0,7,0,3,0,2,1,0,0,1,2,0,1,0,0,0,0,1,1519 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,1,1,0,0,0,0,0,9990 
1,0,1,0,0,0,1,2,0,0,0,1,4,0,9,1,0,0,0,3,4,1,0,0,0,0,1,2339 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,999 
0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,900 
3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3890 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6499 
0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2333 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,955 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1437 
0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1274 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,3990 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3290 
0,0,1,0,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,259 
0,0,2,0,0,0,0,3,0,0,0,1,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,14696 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1599 
1,0,1,0,0,1,3,2,1,0,6,1,0,1,2,2,0,0,0,1,2,1,0,0,0,0,1,3890 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7999 
0,0,1,0,0,0,1,2,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2490 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2737 
0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3903 
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,389 
0,0,1,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,3465 
3,0,2,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,3,3365 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,662 
0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3595 
0,0,1,0,3,0,0,4,0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,3009 
1,0,1,0,3,3,0,2,1,1,3,1,2,1,1,2,0,3,2,2,0,2,0,0,0,1,1,3390 
0,0,1,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3040 
1,0,1,0,0,1,9,2,2,0,2,3,2,2,1,1,0,0,0,4,3,1,0,0,0,0,1,1539 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4495 
2,0,2,0,2,0,0,2,0,2,0,3,0,0,5,0,0,0,1,0,0,3,0,0,0,0,2,1372 
0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,4,0,0,0,0,0,0,1,0,0,0,2635 
0,0,1,0,3,0,0,2,0,1,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,3190 
1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,889 
1,0,2,0,0,0,12,0,4,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,404 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4642 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1490 
0,0,1,0,0,0,1,0,6,0,0,0,1,0,19,0,0,0,0,0,0,1,0,0,0,0,0,2990 
1,0,1,0,0,2,0,3,0,1,0,3,0,0,6,3,0,0,2,2,0,0,0,0,0,0,1,9997 
0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1176 
1,0,3,0,0,0,0,3,0,1,0,3,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,4290 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2699 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6329 
0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1499 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,899 
1,0,2,0,0,2,3,3,0,1,2,3,0,1,1,3,0,0,2,2,0,3,0,0,0,0,1,3490 
1,0,2,0,0,1,1,0,2,0,1,0,3,0,5,1,0,0,2,1,0,1,0,0,0,0,1,890 
0,0,1,0,0,0,0,4,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2990 
0,0,1,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2915 
1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2490 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1367 
2,0,1,0,0,0,1,0,1,0,0,1,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,2895 
1,0,1,0,0,0,1,2,0,0,0,1,4,0,1,1,0,0,0,3,4,1,0,0,0,0,1,2339 
0,0,1,0,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,4505 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,899 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4495 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1849 
1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,1899 
0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,2987 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7995 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,740 
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,439 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,179 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,295 
0,0,1,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,999 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1149 
1,0,1,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,518 
0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2007 
2,0,1,0,0,0,2,2,1,0,0,1,1,0,3,2,0,0,0,0,0,1,0,0,0,0,2,2199 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2649 
3,0,2,0,0,2,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,1,0,0,0,0,3,3359 
0,0,2,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,2190 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1958 
0,0,4,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2899 
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3599 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,305 
0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1089 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,599 
2,0,0,0,0,0,1,2,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,2,2990 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10190 
0,0,0,0,0,0,0,5,0,1,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,38279 
0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2499 
2,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,1059 
0,0,1,1,0,0,0,4,0,0,0,5,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,619 
0,0,0,2,0,0,0,0,0,0,0,5,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,2869 
0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,2649 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1719 
0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8995 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4482 
0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1055 
0,0,1,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2949 
2,0,1,0,0,0,1,2,0,0,0,3,2,0,2,2,0,0,0,2,1,1,0,0,0,0,0,3490 
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1357 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2390 
1,0,1,0,0,0,2,2,2,0,0,1,1,1,3,1,0,0,0,0,1,1,0,0,0,0,1,7299 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3771 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4599 
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2815 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1013 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990 
0,0,1,0,2,0,0,2,0,1,0,1,0,1,1,0,0,1,2,6,0,2,0,0,0,0,2,2582 
1,0,1,0,0,1,1,2,1,0,6,1,4,1,1,1,0,0,0,5,1,1,0,0,0,0,1,4249 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5799 
0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6380 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,549 
1,0,1,0,0,0,0,2,0,0,0,1,0,0,3,1,0,0,0,1,2,0,0,0,0,0,1,1899 
1,0,1,0,2,0,1,5,3,1,9,3,2,0,5,0,0,1,2,3,0,2,0,0,0,0,1,6999 
0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1709 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7690 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17980 
1,0,1,0,0,0,1,2,0,0,0,1,4,0,4,1,0,0,0,3,4,1,0,0,0,0,1,2419 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,359 
