Unnamed: 0,Astar Materyali,Bağlama Şekli,Desen,Dış Materyal,Ek Özellik,Kullanım Alanı,Kumaş Tipi,Materyal,Materyal Bileşeni,Ortam,Persona,Renk,Saya Materyali,Taban Materyali,Taban Teknolojisi,Taban Tipi,Topuk Boyu,Topuk Tipi,İç Taban Materyali,url,price
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Renk Bloklu,Suni Deri,Ortopedik Taban,Spor,Örme,Suni Deri,100% Suni Deri,Sportswear,,Beyaz,Suni Deri,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/tonny-black/unisex-beyaz-pembe-faylon-taban-spor-ayakkabi-tbb013-p-239877761,2269 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/pisipisi/beyaz-gosteri-ayakkabisi-pisi-pisi-babet-ayakkabi-p-29167959,22 
,,Bağcıklı,,,,,,EVA / PVC,,,,Siyah,,,,,,,,https://www.trendyol.com/levent-ozcan/unisex-siyah-beyaz-uzun-keten-spor-ayakkabi-p-301459325,1460 
,,,,,,,,Hakiki Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/marcanoon/hakiki-deri-casual-erkek-ayakkabi-p-345861883,4999 
,,Bağcıklı,,,,,,Hakiki Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/lufian/tommy-deri-sneaker-siyah-p-38098788,6999 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,Ortopedik Taban,,,Suni Deri,100% Materyal bilgisi için iç etiketi kontrol ediniz.,Sportswear,,Siyah,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-siyah-siyah-bagcikli-rahat-kalip-nefes-alabilen-kumas-sneaker-p-323421412,2795 
,Tekstil,Bağcıklı,,Suni Deri,,Spor,,Suni Deri,,,,Beyaz,Suni Deri,Termoplastik,Eva Phylon Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/jump/15306-ortopedik-sneakers-ayakkabi-beyaz-38-p-72602751,3561 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/big-king/siyah-dozer-taban-su-gecirmez-unisex-gunluk-spor-bot-p-354505286,3590 
,,Bağcıklı,,,,,,Hakiki Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/marcanoon/hakiki-deri-erkek-casual-ayakkabi-p-337290356,4999 
,Tekstil,Bağcıklı,,Suni Deri,Ek Özellik Mevcut Değil,Spor,,Tekstil,,,Cool Comfort,Siyah,Tekstil,Kauçuk,Kauçuk Taban,Düz Taban,,Düz Topuklu,Tekstil,https://www.trendyol.com/puma/smash-buck-v2-tdp-siyah-erkek-sneaker-ayakkabi-101085507-p-78666039,7452 
,Tekstil,Fermuarlı,Desensiz,Mikrofiber,Ortopedik Taban,Günlük,,Poliüretan,,Günlük,,Siyah,Tekstil,Kauçuk,,,Kısa Topuklu (1- 4 cm),Kalın Topuklu,Tekstil,https://www.trendyol.com/daxtors/d460-soguk-gecirmez-kislik-fermuarli-erkek-bot-kaucuk-taban-saglam-garantili-urun-siyah-p-143551563,2051 
,,,,,,Outdoor,,,,,,Siyah,,,,,,,,https://www.trendyol.com/riccon/siyah-erkek-bot-0012716-p-32967918,3899 
,,Bağcıklı,,Tekstil,,Outdoor,,Tekstil,,,,Mavi,,,,Düz Taban,,,,https://www.trendyol.com/freemax/kadin-keten-hafif-esnek-yumusak-taban-spor-sneaker-ayakkabi-mavi-p-283390151,2064 
,Tekstil,Bağcıklı,,,,Futbol,,,,,,Siyah,Suni Deri,PVC,,,,,Tekstil,https://www.trendyol.com/walked/erkek-krampon-futbol-ayakkabisi-mds-siyah-turuncu-p-350538716,1890 
,Tekstil,Bağcıklı,,Tekstil,,Spor,,,,,,Siyah,,,Cushioning,,,,,https://www.trendyol.com/adidas/showtheway-2-0-erkek-gunluk-spor-ayakkabi-gy6348-siyah-p-253934134,799 
,Suni Deri,Bağcıklı,,Suni Deri,,,,,,,,Siyah,,,,,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/nmoda/unisex-spor-ayakkabi-gunluk-sneakers-p-35334379,1210 
,Tekstil,Bağcıklı,,,,Futbol,,,,,,Siyah,Suni Deri,PVC,,,,,Tekstil,https://www.trendyol.com/walked/erkek-krampon-futbol-ayakkabisi-mds-siyah-turuncu-p-350538716,1890 
,Tekstil,Bağcıklı,,Tekstil,,Spor,,,,,,Siyah,,,Cushioning,,,,,https://www.trendyol.com/adidas/showtheway-2-0-erkek-gunluk-spor-ayakkabi-gy6348-siyah-p-253934134,799 
,Suni Deri,Bağcıklı,,Suni Deri,,,,,,,,Siyah,,,,,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/nmoda/unisex-spor-ayakkabi-gunluk-sneakers-p-35334379,1210 
,,,,,,,,Hakiki Deri,,,,Kahverengi,,,,,,,,https://www.trendyol.com/fast-step/hakiki-deri-taba-erkek-klasik-ayakkabi-701ma08-3-p-36406255,5224 
,,Bağcıklı,,Suni Deri,,Outdoor,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/adidas/vs-pace-beyaz-erkek-sneaker-ayakkabi-100402905-p-4901390,882 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/trend34cadde/nb-530-lacivert-spor-ayakkabi-p-335216665,275 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,Ortopedik Taban,,,Suni Deri,100% Materyal bilgisi için iç etiketi kontrol ediniz.,Sportswear,,Mavi,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-buz-bagcikli-rahat-kalip-nefes-alabilen-kumas-sneaker-p-323421130,1936 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Düz,Tekstil,,Outdoor,Örme,Tekstil,100% Tekstil,Casual&Comfort,,Siyah,,Kauçuk,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/converse/chuck-taylor-all-star-unisex-kisa-siyah-sneaker-m9166c-p-1033246,13590 
,,,,,,,,Tekstil,,,,Lacivert,,Termoplastik,,,,,,https://www.trendyol.com/fogs/unisex-panduf-yumusak-taban-kadin-panduf-erkek-panduf-p-51876314,645 
,,Bağcıklı,,Hakiki Deri,,Günlük,,Hakiki Deri,,,,Kahverengi,,,Su Tahliyeli,,Kısa Topuklu (1- 4 cm),İnce Topuklu,,https://www.trendyol.com/by-eser-akis-modaeser/hakiki-deri-ici-kurklu-suslu-acikahve-erkek-bot-p-65949737,5928 
,,Bağcıksız,,Hakiki Deri,,Günlük,,Hakiki Deri,,,,Siyah,,,EVA Orta Taban,,Kısa Topuklu (1- 4 cm),İnce Topuklu,,https://www.trendyol.com/sahin/erkek-siyah-hakiki-deri-gunluk-bot-p-47233640,349 
,,Fermuarlı,,,Su Geçirmez,Günlük,,,,Günlük,,Siyah,,Kauçuk,,,,,,https://www.trendyol.com/letao/erkek-siyah-watertight-su-gecirmez-trekking-kurklu-fermuarli-bot-p-176887354,3990 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/adidas/predator-edge-4-fxg-erkek-krampon-gw0991-p-329448371,1159 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/twn/siyah-sneaker-ayakkabi-p-298691672,459 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/big-king/siyah-outdoor-trekking-erkek-ayakkabi-p-273883460,2990 
,,Bağcıklı,,,,,,Poliüretan,,,,Beyaz,,,,Düz Taban,,,,https://www.trendyol.com/bershka/renkli-topuk-detayli-spor-ayakkabi-p-257605397,3995 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Renk Bloklu,,,,Örme,,100% Suni Deri,Sportswear,,Beyaz,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/unisex-spor-ayakkabi-eightyone-tonal-p-32494839,489 
,Hakiki Deri,Bağcıklı,,,Ortopedik Taban,,,Hakiki Deri,,Casual&Comfort,Cool Comfort,Siyah,Hakiki Deri,Kauçuk,,,,,Hakiki Deri,https://www.trendyol.com/muggo/marcel-garantili-erkek-gunluk-klasik-hakiki-deri-casual-ayakkabi-p-232622488,3690 
,,Bantlı,,,,Outdoor,,Tekstil,,,,Siyah,,,,,Orta Topuklu (5-9 cm),Kalın Topuklu,,https://www.trendyol.com/altuntas/unisex-kar-botu-cizme-kurklu-gunluk-cirtli-siyah-p-161691740,399 
,,Bağcıklı,,Suni Deri,,,,Tekstil,,,,Siyah,,,,,,,,https://www.trendyol.com/khayt/new-master-rahat-erkek-gunluk-spor-ayakkabi-p-43175952,1790 
,,,,,,,,,,,,Gri,,,,,,,,https://www.trendyol.com/lumberjack/castello-kadin-spor-terlik-101116788-p-319924438,370 
,,,,,,,,Tekstil,,,,Gri,,,,,,,,https://www.trendyol.com/beyond/ev-botu-ici-yunlu-yumusak-taban-unisex-pwr-panduf-gri-p-141673581,599 
,,,,,,,,Tekstil,,,,Kahverengi,,Termoplastik,,,,,,https://www.trendyol.com/fogs/unisex-panduf-ev-ici-ayakkabisi-yumusak-taban-p-51876327,645 
,Tekstil,Bağcıklı,Desenli,Tekstil,Ortopedik Taban,Outdoor,,Tekstil,,,,Siyah,Tekstil,PVC,Air Zoom,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/mech-butik/unisex-gunluk-kadin-erkek-siyah-bilekli-straykids-el-boyamali-sneaker-keten-spor-ayakkabi-p-364323024,3299 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,,Örme,Poliüretan,100% Suni Deri,Sportswear,,Beyaz,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/ninetyone-lifestyle-spor-ayakkabi-p-34967985,3697 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Slogan,Suni Deri,,Outdoor,Örme,Suni Deri,100% Suni Deri,Sportswear,,Beyaz,,,Eva Taban,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/hummel/unisex-beyaz-sneaker-ayakkabi-100348870-messmer-23-1-p-6414635,3795 
,,Bağcıksız,Çizgili,Mikrofiber,,Günlük,,Tekstil,,,,Siyah,,,Eva Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/gun-kay-spor/bagsiz-rahat-gunluk-yuruyus-erkek-spor-ayakkabi-p-342859835,3717 
,,Bağcıklı,,Suni Deri,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/calibron/mevsimlik-bogazli-su-gecirmez-ortopedik-spor-ayakkabi-p-339505069,2969 
,,Bağcıklı,,,,Spor,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/l-a-polo/07-dikisli-unisex-14-renkli-gunluk-ayakkabi-p-37586898,1983 
,Suni Deri,Bağcıklı,,Suni Deri,Ortopedik Taban,,,,,,,Beyaz,Suni Deri,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/slipcat/unisex-spor-ayakkabi-gunluk-sneakers-p-320099932,1069 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Düz,,Ortopedik Taban,Spor,Örme,Pamuk Karışımlı,"65% Suni Deri, 20% Poliüretan, 15% Tekstil",Sportswear,,Siyah,,EVA,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/dark-seer/siyah-beyaz-yesil-erkek-sneaker-p-130327354,399 
,,Bağcıklı,,Suni Deri,,Outdoor,,Suni Deri,,,,Gri,,,Phylon/Termo (Kaydırmaz) Taban,Düz Taban,,,,https://www.trendyol.com/mcdark/tas-beyaz-spor-ayakkabi-p-129865593,2690 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,,,Suni Deri,100% Materyal bilgisi için iç etiketi kontrol ediniz.,Casual&Comfort,,Siyah,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-siyah-beyaz-kaymaz-eva-taban-suet-sneaker-p-340599343,2357 
,,,,,,,,Peluş,,,,Pembe,,,,,,,,https://www.trendyol.com/slipcat/tavsan-figurlu-pudra-pelus-panduf-ev-pandufu-unisex-p-343052869,1069 
,,Bağcıklı,,,Ortopedik Taban,,,,,,,Siyah,,,,Kaydırmaz Taban,,,,https://www.trendyol.com/riccon/unisex-siyah-beyaz-sneaker-p-36391912,2649 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Slogan,,,Spor,Örme,Tekstil,"62% Poliüretan, 35% Viskoz, 3% Elastan",Sportswear,Cool Comfort,Beyaz,,,Kauçuk Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/unisex-beyaz-spor-ayakkabi-deuce-court-tonal-p-34014163,4095 
,Hakiki Deri,Bantlı,,,,,,Hakiki Deri,,,,Siyah,Hakiki Deri,,,,Kısa Topuklu (1- 4 cm),,Hakiki Deri,https://www.trendyol.com/nazenintasarimlar/erkek-ic-dis-hakiki-deri-yumusak-taban-siyah-sandalet-p-222770094,2043 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/riccon/siyah-siyah-unisex-sneaker-bot-0012383-p-46551581,3649 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/showtheway-2-0-erkek-gunluk-spor-ayakkabi-gy6348-siyah-p-253885550,799 
,Tekstil,Bağcıklı,,Tekstil,,,,Tekstil,,,,Siyah,,Termoplastik,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/ropers/new-memory-foam-taban-rahat-gunluk-erkek-spor-ayakkabi-sneaker-p-289580235,1990 
,Hakiki Deri,Bağcıklı,,Hakiki Deri,,,,Hakiki Deri,,,,Siyah,Hakiki Deri,EVA,Eva Taban,,Kısa Topuklu (1- 4 cm),,Hakiki Deri,https://www.trendyol.com/topkapi-ayakkabi/erkek-siyah-deri-spor-ayakkabi-p-248517906,5903 
,,,,,,Spor,,Tekstil,,,Cool Comfort,Beyaz,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/jump/26605-erkek-spor-ayakkabi-p-121214174,3038 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Renk Bloklu,,Ortopedik Taban,Spor,Örme,Pamuk Karışımlı,"60% Suni Deri, 20% Poliüretan, 20% Tekstil",Casual&Comfort,,Beyaz,Tekstil,EVA,Eva Taban,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/dark-seer/beyaz-erkek-sneaker-p-114448637,469 
,,Bağcıklı,,,,Outdoor,,Tekstil,,,Cool Comfort,Siyah,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/jump/27419-erkek-spor-ayakkabi-p-213627972,2775 
,,Bağcıklı,,Tekstil,,Spor,,Nefes Alabilen Kumaş,,,,Siyah,,,Termo Taban,Kalın Taban,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/mac-mero/unisex-hafif-gunluk-yuruyus-kosu-siyah-beyaz-air-file-sneaker-spor-ayakkabi-p-87281971,269 
,,Bağcıklı,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/riccon/siyah-fume-oranj-unisex-sneaker-0012705-p-237767969,2649 
,,,,,,,,,,,,Gri,,,,,,,,https://www.trendyol.com/pembe-potin/unisex-gri-kopekli-hayvanli-panduf-p-351377663,1199 
,,Bağcıklı,,,,,,,,,,Siyah,,,,,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/muggo/unisex-sneaker-ayakkabi-p-39594932,1390 
,,Bağcıklı,,,,Günlük,,,,,,Gri,,,,,,,,https://www.trendyol.com/sneakers-park/gri-unisex-rahat-spor-ayakkabi-p-237338975,2121 
,,Bağcıklı,Düz,,,,,,,Sportswear,,Siyah,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/oslo-siyah-unisex-ayakkabi-p-42776502,2420 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/dockers/siyah-erkek-ayakkabi-p-329599209,521 
,,,,,,,,,,,,Haki,,,,,,,,https://www.trendyol.com/lumberjack/jimmy-2fx-haki-erkek-terligi-101151016-haki-p-314125428,1109 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,Suni Deri,,Outdoor,Örme,,100% Suni Deri,Casual&Comfort,,Siyah,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/street-unisex-siyahsneaker-p-3452435,3855 
,,Bağcıklı,,,Ortopedik Taban,,,,,,,Gri,,,,Kaydırmaz Taban,,,,https://www.trendyol.com/riccon/unisex-buz-sneaker-0012072-p-37154875,2649 
,,Bağcıksız,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/pisipisi/siyah-gosteri-ayakkabisi-pisi-pisi-babet-ayakkabi-p-29167559,22 
,Hakiki Deri,Bağcıklı,,,,,,Süet,,,,Bej,Hakiki Deri,Kauçuk,,,Kısa Topuklu (1- 4 cm),,Hakiki Deri,https://www.trendyol.com/nyz/bej-suet-ayakkabi-p-353711138,589 
,,Bağcıklı,,,,Futbol,,,,,,Siyah,,,,,,,Suni Deri,https://www.trendyol.com/jump/erkek-siyah-krampon-13256-p-6028715,223 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Renk Bloklu,,Ortopedik Taban,,Örme,Suni Deri,"62% Poliüretan, 35% Viskoz, 3% Elastan",Sportswear,,Siyah,Suni Deri,Poli,,Poliüretan İç Taban,Kısa Topuklu (1- 4 cm),Kalın Topuklu,Suni Deri,https://www.trendyol.com/tonny-black/unisex-siyah-beyaz-spor-ayakkabi-v2901-p-80131155,2504 
,,Bağcıksız,,,,,,Süet,,,,Kahverengi,,Kauçuk,,,,,,https://www.trendyol.com/slipcat/unisex-ici-yunlu-ev-pandufu-ev-botu-ev-ayakkabisi-p-343283686,719 
,,,,,,,,Tekstil,,,,Pembe,,,,,,,,https://www.trendyol.com/ucc/unisex-pembe-ici-yunlu-kislik-panduf-p-67322112,666 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,Spor,Örme,Tekstil,"62% Poliüretan, 35% Viskoz, 3% Elastan",Sportswear,Cool Comfort,Gri,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/unisex-spor-ayakkabi-p-34390295,3295 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/nike/court-vapor-lite-sert-kort-erkek-tenis-ayakkabisi-p-118211685,11590 
,Hakiki Deri,,,,,,,Hakiki Deri,,,,Siyah,,Poli,,,,,,https://www.trendyol.com/detector/ic-dis-hakiki-deri-ultra-ortopedik-buyuk-numara-gunluk-erkek-ayakkabi-700-10-p-73645275,3990 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,Tekstil,,Spor,Örme,Tekstil,100% Suni Deri,Sportswear,Cool Comfort,Siyah,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/unisex-siyah-spor-ayakkabi-hmlray-p-4028978,4505 
,Hakiki Deri,Bağcıklı,,,,,,Hakiki Deri,,,,Siyah,Hakiki Deri,Poli,,,Kısa Topuklu (1- 4 cm),,Hakiki Deri,https://www.trendyol.com/maximoda/hakiki-deri-bagciksiz-tam-ortopedik-rahat-kalip-tarakli-ayaklar-icin-ayakkabi-p-54540785,3890 
,,Fermuarlı,,,Ortopedik Taban,Günlük,,,,Casual&Comfort,,Siyah,,Kauçuk,,,,,,https://www.trendyol.com/muggo/m104-garantilki-su-soguk-gecirmez-kurklu-garantili-saglam-kislik-fermuarli-kaucuk-taban-bot-p-31276065,2899 
,,,,,,,,Tekstil,,,,Siyah,,,,,,,,https://www.trendyol.com/stwenn/kadin-panduf-ev-botu-ev-ayakkabisi-kalin-hafif-taban-p-132276008,1147 
,,,,,,,,Tekstil,,,,Siyah,,,,,,,,https://www.trendyol.com/twigy/barney-hayvanli-kopekli-ev-botu-ev-pandufu-p-75064615,249 
,,Bağcıklı,,,,,,,,,,Sarı,,,,,,,,https://www.trendyol.com/adidas/copa-sense-4-fxg-krampon-gw3581-p-333157700,8573 
,,Bağcıklı,,,,,,Suni Deri,,,,Kırmızı,,,,,,,,https://www.trendyol.com/walked/erkek-halisaha-futbol-ayakkabisi-p-73207002,180 
,,Bağcıklı,,Tekstil,,Spor,,Tekstil,,,,Beyaz,,,Hyperfuse,Gizli Dolgu Taban,,,,https://www.trendyol.com/motto/adidas-mens-yeezy-boost-350-v2-zebra-unisex-sneakers-p-215079744,19861 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,,,,Spor,Örme,Tekstil,,Sportswear,Cool Comfort,Siyah,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,https://www.trendyol.com/hummel/flow-siyah-unisex-ayakkabi-p-31736479,389 
,,,,,,,,Hakiki Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/marcanoon/hakiki-deri-casual-erkek-ayakkabi-p-345861883,4999 
,,,,,,,,,,,,Gri,,,,,,,,https://www.trendyol.com/hammer-jack/gri-erkek-spor-ayakkabi-102-19250-m-peru-m-gri-p-4943193,4219 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/deportivo-erkek-siyah-hali-saha-ayakkabisi-fv7914-p-47597215,879 
,,,,,,,,,,,,Beyaz,,,,,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/pembe-potin/unisex-beyazekose-kopekli-panduf-p-139548826,1154 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Slogan,Suni Deri,,Outdoor,Örme,Suni Deri,100% Suni Deri,Sportswear,,Siyah,,,Eva Taban,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/hummel/messmer-23-siyah-unisex-ayakkabi-p-3031375,3995 
,,Bağcıklı,,Suni Deri,,Spor,,Tekstil,,,,Siyah,,,,Kalın Taban,,,,https://www.trendyol.com/bigport/esnek-ve-rahat-anatomik-ic-tabanlikli-hava-gecirgen-bagcikli-erkek-spor-ve-fitness-ayakkabisi-siyah-p-271379279,2676 
,,,,,,,,Peluş,,,,Gri,,,,,,,,https://www.trendyol.com/my-trend-shoes/kopek-desenli-gri-ev-pandufu-ve-botu-p-364538252,1049 
,,Bağcıklı,,,,,,Poliüretan,,,,Beyaz,,,,Düz Taban,,,,https://www.trendyol.com/bershka/kontrast-spor-ayakkabi-p-346681820,4495 
,,Bağcıksız,,,,,,Süet,,,,Lacivert,,Kauçuk,,,,,,https://www.trendyol.com/slipcat/unisex-ici-yunlu-ev-pandufu-ev-botu-ev-ayakkabisi-p-343215301,677 
,,Bağcıklı,,Suni Deri,,Spor,,Tekstil,,,,Beyaz,,,Termo Taban,,,,Tekstil,https://www.trendyol.com/us-polo-assn/franco-2fx-beyaz-erkek-sneaker-p-218156961,413 
,,Bağcıklı,,Tekstil,,Spor,,Tekstil,,,,Siyah,,,,Düz Taban,,,,https://www.trendyol.com/nike/erkek-legend-essential-2-yuruyus-kosu-ayakkabi-cq9356-001-siyah-p-72750913,1249 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Renk Bloklu,Suni Deri,Ortopedik Taban,Spor,Örme,Suni Deri,100% Suni Deri,Sportswear,,Siyah,Suni Deri,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/tonny-black/unisex-siyah-beyaz-faylon-taban-spor-ayakkabi-tbb013-p-239877718,2445 
,,,,,,,,,,,,Lacivert,,,,,,,,https://www.trendyol.com/daxtors/d1906-gunluk-ortopedik-unisex-sneaker-p-88193681,1874 
,,Bağcıklı,,,Ortopedik Taban,,,,,,,Haki,,,,Kaydırmaz Taban,,,,https://www.trendyol.com/riccon/unisex-haki-siyah-sneaker-0012072-p-84775396,2649 
,,,,,,Futbol,,,,,,Sarı,,,,,,,,https://www.trendyol.com/walked/401-mavi-sari-krampon-cim-erkek-futbol-spor-ayakkabi-p-180715272,183 
• Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Düz,Süet,Su Geçirmez,Outdoor,Triko,Tekstil,,Casual&Comfort,Cool Comfort,Siyah,Tekstil,Kauçuk,Air Zoom,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/bartrobel/unisex-siyah-vans-old-skool-sneaker-spor-ayakkabi-p-78634266,1797 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,Ortopedik Taban,,Örme,Suni Deri,"62% Polyester, 35% Viskoz, 3% Elastan",Casual&Comfort,,Kahverengi,,,,,Kısa Topuklu (1- 4 cm),Dolgu Topuklu,,https://www.trendyol.com/tonny-black/unisex-camel-trekking-bot-tb600-p-51906968,1249 
,Tekstil,Bağcıklı,Düz,Tekstil,,Outdoor,Triko,Tekstil,,Sportswear,Cool Comfort,Lacivert,Tekstil,Termoplastik,Termo Taban,Poliüretan İç Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/bouis/erkek-lacivert-bagcikli-gunluk-nefes-alabilen-rahat-hafif-yumusak-taban-sneaker-spor-ayakkabi-p-303511375,2419 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Düz,,Ortopedik Taban,Spor,Örme,Pamuk Karışımlı,"65% Suni Deri, 20% Poliüretan, 15% Tekstil",Sportswear,,Siyah,,EVA,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/dark-seer/siyah-fume-erkek-sneaker-p-130327359,399 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,Spor,Örme,Tekstil,"62% Poliüretan, 35% Viskoz, 3% Elastan",Sportswear,Cool Comfort,Siyah,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/oslo-siyah-unisex-spor-ayakkabi-p-45751068,3465 
